,id,doi,type,funding_type,title,publication_year,publication_date,language,author_id,author_name,author_position,orcid,apc_list,apc_paid,fwci,has_fulltext,cited_by_count,citation_normalized_value,is_in_top_1_percent,is_in_top_10_percent,min,max,volume,issue,first_page,last_page,topic_id,topic_name,subfield_id,subfield_name,field_id,field_name,domain_id,domain_name,retracted,index location,Repository,is_oa,oa_status,license,institution_id,institution_name,raw_affiliation_strings,country_code,ror,lineage
10,https://openalex.org/W4240294282,https://doi.org/10.3998/panc.2020.16,dataset,funder,Secretion of Insulin in Response to Diet and Hormones,2020,2020-12-24,en,https://openalex.org/A5003624987,Melena D. Bellin,last,https://orcid.org/0000-0002-7324-4837,,,,False,15,0.999833,True,True,89,90,,,,,https://openalex.org/T11339,"Metabolism, Diabetes, and Cancer",https://openalex.org/subfields/1312,Molecular Biology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences,False,crossref,Pancreapedia: The Exocrine Pancreas Knowledge Base,True,hybrid,cc-by-nc,https://openalex.org/I130238516,University of Minnesota,"Department of Pediatrics, University of Minnesota",US,https://ror.org/017zqws13,https://openalex.org/I130238516
11,https://openalex.org/W4390602666,https://doi.org/10.25581/spruce.101/1876044,dataset,funder,"SPRUCE Carbon 13-Phospholipid Fatty Acid (Carbon 13-PLFA) Abundances, June 2014-June 2015",2024,2024-01-01,en,https://openalex.org/A5025491910,Jessica Gutknecht,first,https://orcid.org/0000-0001-7667-5272,,,,False,1,0.937807,False,True,71,83,,,,,https://openalex.org/T11588,Atmospheric and Environmental Gas Dynamics,https://openalex.org/subfields/2306,Global and Planetary Change,https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences,False,,OSTI OAI (U.S. Department of Energy Office of Scientific and Technical Information),False,closed,,https://openalex.org/I130238516,University of Minnesota,"University of Minnesota, Saint Paul, MN (United States)",US,https://ror.org/017zqws13,https://openalex.org/I130238516
12,https://openalex.org/W4390602666,https://doi.org/10.25581/spruce.101/1876044,dataset,funder,"SPRUCE Carbon 13-Phospholipid Fatty Acid (Carbon 13-PLFA) Abundances, June 2014-June 2015",2024,2024-01-01,en,https://openalex.org/A5108624426,Martin Felice,middle,,,,,False,1,0.937807,False,True,71,83,,,,,https://openalex.org/T11588,Atmospheric and Environmental Gas Dynamics,https://openalex.org/subfields/2306,Global and Planetary Change,https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences,False,,OSTI OAI (U.S. Department of Energy Office of Scientific and Technical Information),False,closed,,https://openalex.org/I130238516,University of Minnesota,"University of Minnesota, Saint Paul, MN (United States)",US,https://ror.org/017zqws13,https://openalex.org/I130238516
13,https://openalex.org/W4390602666,https://doi.org/10.25581/spruce.101/1876044,dataset,funder,"SPRUCE Carbon 13-Phospholipid Fatty Acid (Carbon 13-PLFA) Abundances, June 2014-June 2015",2024,2024-01-01,en,https://openalex.org/A5041723812,Edward A. Nater,middle,https://orcid.org/0000-0002-7578-9005,,,,False,1,0.937807,False,True,71,83,,,,,https://openalex.org/T11588,Atmospheric and Environmental Gas Dynamics,https://openalex.org/subfields/2306,Global and Planetary Change,https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences,False,,OSTI OAI (U.S. Department of Energy Office of Scientific and Technical Information),False,closed,,https://openalex.org/I130238516,University of Minnesota,"University of Minnesota, Saint Paul, MN (United States)",US,https://ror.org/017zqws13,https://openalex.org/I130238516
14,https://openalex.org/W4391272852,https://doi.org/10.25581/ornlsfa.031/2274949,dataset,funder,Interrelationships among methods of estimating microbial biomass across multiple soil orders and biomes: Supporting data,2024,2024-01-01,en,https://openalex.org/A5093800117,Zachary W Buell,first,,,,,False,1,0.981308,False,True,71,83,,,,,https://openalex.org/T10004,Soil Carbon and Nitrogen Dynamics,https://openalex.org/subfields/1111,Soil Science,https://openalex.org/fields/11,Agricultural and Biological Sciences,https://openalex.org/domains/1,Life Sciences,False,,OSTI OAI (U.S. Department of Energy Office of Scientific and Technical Information),False,closed,,https://openalex.org/I130238516,University of Minnesota,"University of Minnesota, Saint Paul, MN (United States)",US,https://ror.org/017zqws13,https://openalex.org/I130238516
15,https://openalex.org/W4391272852,https://doi.org/10.25581/ornlsfa.031/2274949,dataset,funder,Interrelationships among methods of estimating microbial biomass across multiple soil orders and biomes: Supporting data,2024,2024-01-01,en,https://openalex.org/A5025491910,Jessica Gutknecht,middle,https://orcid.org/0000-0001-7667-5272,,,,False,1,0.981308,False,True,71,83,,,,,https://openalex.org/T10004,Soil Carbon and Nitrogen Dynamics,https://openalex.org/subfields/1111,Soil Science,https://openalex.org/fields/11,Agricultural and Biological Sciences,https://openalex.org/domains/1,Life Sciences,False,,OSTI OAI (U.S. Department of Energy Office of Scientific and Technical Information),False,closed,,https://openalex.org/I130238516,University of Minnesota,"University of Minnesota, Saint Paul, MN (United States)",US,https://ror.org/017zqws13,https://openalex.org/I130238516
16,https://openalex.org/W4391272864,https://doi.org/10.25581/spruce.109/1998876,dataset,funder,"Chloroform Fumigation Extraction for Microbial Biomass and Dissolved Organic Carbon from SPRUCE, 2021-2022.",2023,2023-01-01,en,https://openalex.org/A5093800121,Zachary W. Buell,first,https://orcid.org/0009-0003-0510-6357,,,,False,1,0.93186,False,True,64,74,,,,,https://openalex.org/T11065,Insect Pest Control Strategies,https://openalex.org/subfields/1110,Plant Science,https://openalex.org/fields/11,Agricultural and Biological Sciences,https://openalex.org/domains/1,Life Sciences,False,,OSTI OAI (U.S. Department of Energy Office of Scientific and Technical Information),False,closed,,https://openalex.org/I130238516,University of Minnesota,"University of Minnesota, Saint Paul, MN (United States)",US,https://ror.org/017zqws13,https://openalex.org/I130238516
17,https://openalex.org/W2398872628,https://doi.org/10.1037/e496562006-004,dataset,funder,Influence of Genetic Factors on Drug-Reinforced Behavior in Animals,1988,1988-01-01,en,https://openalex.org/A5090223436,Richard A. Meisch,first,,,,,False,4,0.625,False,False,69,71,,,,,https://openalex.org/T13984,"Nutrition, Genetics, and Disease",https://openalex.org/subfields/1311,Genetics,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences,False,crossref,PsycEXTRA Dataset,False,closed,,https://openalex.org/I130238516,University of Minnesota,"Department of Psychiatry, University Hospitals, University of Minnesota, Minneapolis 55455.",US,https://ror.org/017zqws13,https://openalex.org/I130238516
18,https://openalex.org/W4391335905,https://doi.org/10.25581/spruce.110/1998878,dataset,funder,"SPRUCE Quantitative PCR (qPCR) of microbial gene copy numbers, 2021-2022",2024,2024-01-01,en,https://openalex.org/A5093800121,Zachary W. Buell,middle,https://orcid.org/0009-0003-0510-6357,,,,False,0,0.0,False,False,0,71,,,,,https://openalex.org/T11970,Molecular Biology Techniques and Applications,https://openalex.org/subfields/1312,Molecular Biology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences,False,,OSTI OAI (U.S. Department of Energy Office of Scientific and Technical Information),False,closed,,https://openalex.org/I130238516,University of Minnesota,"University of Minnesota, Saint Paul, MN (United States)",US,https://ror.org/017zqws13,https://openalex.org/I130238516
19,https://openalex.org/W4391416870,https://doi.org/10.25581/spruce.112/1998897,dataset,funder,"SPRUCE Phospholipid Fatty Acid (PLFA) Abundances, August 2021-June 202",2024,2024-01-01,en,https://openalex.org/A5093800121,Zachary W. Buell,first,https://orcid.org/0009-0003-0510-6357,,,,False,0,0.0,False,False,0,71,,,,,https://openalex.org/T11588,Atmospheric and Environmental Gas Dynamics,https://openalex.org/subfields/2306,Global and Planetary Change,https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences,False,,OSTI OAI (U.S. Department of Energy Office of Scientific and Technical Information),False,closed,,https://openalex.org/I130238516,University of Minnesota,"University of Minnesota, Saint Paul, MN (United States)",US,https://ror.org/017zqws13,https://openalex.org/I130238516
